2	11933,24262,1053,12216,7709,24056,5975,10053,8623,3757,3377,7620,5771,1682,1496,6392,1402,23549,2455,13712,10877,23895,25123,6881,5154,24958,6789,8623,5489,
2	7449,4559,1415,899,2373,5198,11414,12544,4100,4729,1415,
2	7623,1025,
2	8384,9763,1402,7623,4213,9760,
2	7623,4690,10164,11072,
1	2457,10656,7317,5683,7751,1682,6881,1252,6703,2426,10309,
2	5683,1402,25092,7006,9760,11897,19152,2414,5149,2716,875,7107,2925,9600,11888,5625,8623,11228,9593,4475,4704,
1	6595,2320,1639,5721,3120,2187,9275,10385,10999,8623,1025,6530,8522,1024,11079,6163,4409,1173,2393,10560,9061,8883,
2	2249,5650,7623,11933,1108,1247,1387,2663,4213,7610,4365,11414,11838,12296,12296,6943,25074,1252,8623,
1	12544,10014,6862,8623,
1	875,12263,4681,9575,2595,4213,9722,8623,3368,10988,8623,6550,9597,10385,6530,7904,8828,8623,3368,11187,5683,11517,6530,5154,9722,8623,3368,1387,5489,8008,8584,6299,1871,4213,1053,9760,5683,8194,1387,6631,8623,5712,9706,10413,1415,5687,3723,8753,1780,5721,2160,6751,777,5154,9529,8623,6083,3619,3860,5172,5489,5154,12379,5683,6751,6039,11347,11086,1387,6751,6446,8909,10504,5551,6751,596,569,8623,5489,4213,3136,6668,5385,8623,6530,7709,10667,12379,8623,7430,8586,11486,5698,7904,7461,12497,9751,9751,5489,5154,12379,6682,11517,1053,6286,11414,7662,8623,6550,3758,2963,7372,5179,11414,5790,7654,5009,8623,3789,7704,1780,10667,3136,8623,7763,6607,172,12519,10650,3915,6757,10755,9597,3734,10467,10770,7483,11897,11064,5551,2851,2200,3734,3189,11217,6668,3136,8623,12263,3185,88,248,7002,1073,10755,4379,9373,8623,3723,4782,4108,1415,1225,10072,12362,3458,
2	11733,6255,
2	6324,1780,10385,11360,11856,7610,7864,6877,4559,1025,6877,12013,2183,8623,6830,6881,7192,6881,1387,11517,1252,
2	8044,1415,4621,10334,11450,
2	88,7100,12296,8623,6620,10015,8623,
2	7904,8769,5154,9760,5683,1402,3120,8685,10436,1596,7606,4557,6751,7904,5838,12482,5154,6392,
1	5650,10774,9022,8623,9895,5175,7127,1214,5829,3147,704,2187,8623,9046,11775,5683,4681,2118,8122,10755,7192,3012,5246,6751,4886,6063,5683,9058,11775,811,6530,5238,8623,8122,811,10755,7192,3012,10385,1125,4883,1769,2585,7107,8623,5683,11194,5246,9054,11775,1586,6530,7941,8122,6408,2415,10755,7192,3012,1596,10385,1125,10158,10436,5398,8929,9067,5551,7679,1511,977,8864,8864,4350,5246,1596,9711,1387,10385,8122,8628,5238,1125,1682,5551,9223,8623,6530,10554,12263,3734,4886,6063,5683,8623,6550,12003,1053,11595,4394,8623,3012,8685,6064,6751,3278,3486,8623,5683,9284,5558,11030,4694,7192,1527,3047,4213,3120,5551,10819,12210,2940,10234,6326,7002,7535,2963,8864,6532,6357,8623,5683,9043,5551,6670,10181,1225,6832,5589,1415,127,2945,6668,3803,8623,10181,11517,1960,1090,1387,7535,1648,10084,4681,3076,10385,3734,299,964,12161,8623,8087,3022,11066,8632,6532,1639,1747,11775,11523,2129,8754,2398,11628,6682,6066,9063,11775,5683,7192,1527,10385,11097,5558,8864,11244,7535,8122,1682,704,11194,4690,5208,8623,9813,2686,7317,5047,9813,11467,11044,3368,6877,9662,8623,1511,11517,8809,4690,10188,8122,1755,5551,1633,1387,1974,12263,1527,6959,11886,4073,10988,10814,8623,10057,12188,8062,1166,8122,8769,5479,12089,9199,5551,8401,11137,12,6503,11517,1148,9284,9817,6757,3460,8047,5683,1253,8978,5558,7822,11241,1253,8978,8632,5489,11378,712,3691,8978,8623,12223,1780,5489,6640,1053,9760,5683,6870,8047,1253,8993,11482,2246,4085,7358,12089,8158,9986,4681,7339,3920,2696,1387,7535,10110,11407,2577,10504,9711,3029,1452,5811,1622,8044,4486,12391,9284,3227,2980,
2	7610,7872,3123,3203,1025,1448,3384,5063,4497,6281,9763,327,12430,12281,4221,
2	12263,8384,7792,1714,4830,5154,6392,1025,1252,3203,12296,4020,6881,5495,5176,5154,8162,
2	6438,1722,3564,1719,2818,2331,6412,11960,11840,3455,10039,9739,5944,10653,9208,88,2552,12089,6392,6438,2079,6926,1779,8313,2087,2187,2079,7317,3363,6438,1831,5172,1990,3486,2371,7100,6305,8044,4412,2200,1995,9739,12023,3042,2187,6567,8463,1995,6881,1527,7606,1272,1614,11674,1744,8979,7264,2187,7125,11938,5650,6324,8979,11445,5999,5634,8075,3365,1387,1402,8194,7700,6980,5414,1252,1316,12114,8623,8063,7012,8998,12416,3978,9461,5001,10868,8838,1816,1871,5489,8044,11315,1957,8623,10613,10823,10825,9898,7081,6255,7709,10129,8044,6484,8069,8623,8979,5416,8672,8979,10320,6877,1219,2370,8815,7715,11856,3099,713,7624,3893,1501,3681,7715,2005,11293,9547,1719,8815,7715,2200,9819,8672,5325,10781,11506,12392,8623,7715,2005,5725,1779,4475,1071,1264,6877,2924,9462,9415,10334,7256,6438,9521,5944,3455,10039,9067,7165,12089,6392,9817,8061,2087,854,2074,1387,6530,4895,3120,5999,8623,9132,5634,5416,7709,8979,10320,1069,895,6503,2375,11513,527,1914,8044,1316,1959,6530,3123,9533,3594,12458,5606,2415,2187,8623,4213,11332,
1	1744,2074,10554,1025,5149,2716,6324,527,1910,
1	310,1928,
2	3765,6392,11184,3123,4854,4582,1782,10224,7904,793,11218,2064,10219,5154,6031,10224,4431,
2	7623,2246,4603,5246,1507,1025,12544,10514,3952,
2	11086,6530,1870,7904,6743,2079,1831,1662,2255,4603,270,3841,6670,7742,3436,8623,4790,1594,6751,1810,12544,2595,6595,263,12519,2963,8623,6550,3123,2129,1195,3223,2129,3203,8414,7652,7985,5246,2393,2491,11126,2595,3885,3975,2393,10085,12255,6677,1247,
2	3772,1772,8384,24087,
2	7623,1025,15334,6587,8623,4213,2963,9964,
2	2074,3254,5683,4589,9763,6620,24142,6476,11924,9136,1705,1415,12296,6484,9139,8461,3516,5154,5397,3416,6881,4213,11968,11234,5154,10957,12089,6392,6751,2963,2818,6703,2424,
2	5198,
2	12263,1722,1496,1827,12319,23629,12584,8384,8979,4500,1402,7610,4350,25076,6751,9136,8623,9703,3309,3123,1507,10085,12381,6022,
2	7623,11463,1025,3772,9763,12309,4221,
2	6881,10695,8623,7904,7652,10823,7912,8623,8545,11517,7746,3491,11414,4690,7480,10706,12331,3491,11982,2630,4681,10560,1415,4951,
2	7715,6877,4559,10107,4673,1402,11840,7338,1797,1831,1415,
2	6881,5176,1025,4221,
2	310,1906,10720,
2	527,23593,8623,4269,1063,7449,4112,3123,11332,15186,
2	6031,
1	8970,1252,1496,6392,
1	4352,7535,1424,3353,8461,6587,7610,4365,7580,12549,3153,5521,6050,3353,
2	2074,3254,3151,1662,2982,6751,1025,1619,737,1780,10385,310,9087,5154,12392,3772,5176,11968,11234,10957,
1	10313,9529,7803,5669,1527,1106,4529,8685,11721,1744,4392,5683,
2	5683,9763,1402,6484,1780,7610,7904,11414,9465,1025,9988,12430,12281,11517,5176,3203,
2	5988,7623,
1	2098,4966,9763,8998,3918,2331,6620,7955,7190,1527,10219,9442,7713,8769,4112,7654,7317,7713,11379,7709,12087,1399,7907,2528,11960,9539,6731,7372,3099,1611,7606,6489,12263,1995,11414,1716,1053,10504,4394,9711,1990,
2	7709,5227,5154,1402,
2	6357,2818,6751,7278,8623,9528,7904,6438,6751,11586,6303,11241,5683,1402,7713,4112,23561,16287,6476,3734,88,7100,12296,5513,12289,8437,6751,1306,8623,9172,9860,2791,12320,1387,6751,12483,15912,3384,7185,9830,8286,2585,6530,6476,6751,2438,
2	3004,8623,3416,18375,8623,3416,
2	6317,6881,5495,4213,
2	6881,5198,7904,5154,9760,
2	7715,11926,1693,1387,3013,3734,2079,
2	8284,8623,7904,6438,
1	86,6788,2200,1992,11960,3453,5944,5154,10957,10946,2187,5337,2982,10219,4431,5625,7715,5175,7377,1387,5154,8961,7604,7560,10385,3436,10234,3137,8623,6530,1025,2993,12285,11332,1105,
2	8384,9763,3764,8384,4213,7623,9760,12309,9465,1919,6031,
2	11827,1025,5198,1831,
2	11064,9061,2187,6881,5495,6476,3404,7803,5021,11517,6751,6038,6482,1586,6530,1037,2595,2818,8623,4213,11332,
2	325,1906,5154,12392,
2	8384,4213,6881,1387,7043,
2	10313,1851,1252,12034,6063,12694,3263,7747,11414,6083,3776,2875,11414,1025,610,
2	11419,4681,2152,195,6503,
2	1736,23264,5625,11030,2079,11351,3123,5838,310,12392,
2	6881,1527,5154,6751,8900,
2	7851,7535,5047,5047,6530,3734,5651,2367,8623,6324,1780,10385,6530,1402,8623,1682,11897,1115,
2	5683,2455,1053,23673,12064,1247,2074,1263,11438,3123,5999,3491,1025,8623,12430,12281,2443,5955,1053,4221,5219,7483,3368,7904,5198,
2	1025,4221,
1	8384,10755,6881,1252,12167,1744,8623,1387,10158,8864,2187,2630,6531,6757,2658,1779,4367,10158,5875,5648,6585,9600,7192,5761,3460,6319,4350,1415,3552,4218,3734,3120,2187,6587,2187,1368,6757,1779,11284,5683,5489,1115,3758,1387,4132,709,4691,6106,3635,6889,11897,10313,1387,6800,2716,9599,5260,11888,5683,4781,8623,11769,11704,4441,10072,3591,
2	7100,1034,1995,7623,2074,1387,1053,12392,11414,2877,12544,9089,8623,
1	2666,11982,848,7358,5683,6192,10684,681,1387,11141,7715,5205,4352,7578,3123,3776,11897,8769,8223,7085,7101,11888,853,733,10385,1573,10351,11517,9599,8623,7797,2393,2696,7100,983,4392,2885,832,10805,3758,10745,1780,10745,2963,5134,8793,5726,1415,4234,11103,4401,4352,1154,5558,8685,6243,2595,1415,11891,795,4195,7192,5761,1780,3322,5558,10661,8115,5996,1415,1387,1086,9584,1387,4352,1053,10385,6530,7192,11452,5558,3010,10439,6758,1422,3552,7192,7550,4694,1420,3010,5356,1415,3552,832,10385,6530,5558,6123,12036,11247,8623,6682,5721,10385,11482,1594,10755,11514,8864,707,8115,10988,10158,8303,11888,10842,1736,12359,5041,5728,7606,11817,1387,7535,5446,8919,8623,5458,5558,10828,11674,11351,776,5775,1090,3099,10385,8718,10338,5721,6530,6668,8762,8623,1682,3691,8529,5775,1090,1744,3084,11332,11097,5479,10684,
1	9051,2963,5479,1166,5176,10313,6877,9751,8194,6501,5760,5682,11414,12519,7984,8623,7361,1693,6881,1527,5198,7102,4681,6751,10677,5154,6392,1387,6751,1995,9098,1827,3090,4541,5683,8623,5479,5021,11407,5179,
2	5198,
1	2189,5266,1995,11194,7192,3734,946,12296,3734,1448,2267,2639,7623,4218,5721,251,3920,6698,812,2963,9273,10158,37,10495,10554,8354,9068,3992,7089,144,2552,12,4603,4773,8522,3734,9067,8623,6550,11351,3691,7192,3109,11635,9976,4415,5551,11376,10639,11486,7114,2277,5683,11438,1402,6317,7709,7006,6877,4559,7715,8979,88,1511,2751,3123,866,7647,6324,5666,5551,10234,11360,11839,8623,1025,2628,5551,10234,9895,6676,8623,3757,88,4905,2639,8623,11501,2922,1293,11414,3958,9988,3123,11327,11068,2963,11517,3094,712,12483,12205,8623,12255,7941,8623,12486,12202,10141,3203,1415,5228,11414,2284,6530,704,9770,12282,8059,10115,12514,12379,12379,8623,6877,1053,6286,9220,7869,11513,763,10158,8290,10456,990,3203,2922,10667,7766,9383,9220,7835,5599,3650,8818,10158,5356,8141,5721,6751,11079,3046,9275,11068,2963,3203,4018,9220,7483,8141,11021,8408,1387,1106,
2	4093,2443,8623,4899,5422,7623,1682,2604,11517,4405,9264,6751,3466,3564,6193,1831,11414,10999,1025,3210,12278,6324,5157,7454,4559,1415,899,2249,7623,6877,6143,2185,4412,5177,885,1682,5154,3139,
1	1578,7742,1415,2255,4603,8623,4399,7623,4048,11244,770,5440,9061,6543,7683,8623,7892,7603,4352,1191,9539,10504,1511,6843,4690,854,9700,7372,8623,5489,3377,6438,1527,3013,5246,2880,4603,11418,1862,6682,3030,2246,4603,6587,11421,4681,10988,1415,3377,6438,9347,10181,10084,6543,4352,5489,1090,6440,8371,4229,9967,8623,10376,492,5246,10072,8437,7742,5726,907,9846,5751,11079,10315,3404,3377,9967,5495,10504,1511,4352,1173,5422,2393,1780,812,
2	325,11438,3123,
1	5405,9121,88,41,2187,11921,9398,8623,5650,2074,6530,167,11191,5246,6751,4932,3486,12,5683,10681,4048,3094,1468,4808,5047,10046,88,7623,8623,10046,10755,7582,7985,6530,2367,8623,3689,3099,2129,7582,4366,5721,6219,7623,8623,7372,12089,1053,6392,143,7623,8623,7449,12404,9208,221,235,2327,7535,1648,4885,2195,8623,11885,4547,10818,10877,4559,8623,4204,12089,1053,6392,1264,2924,8115,7535,11827,7716,11068,1736,4350,10234,1053,1919,11044,2074,1053,6031,
2	6751,1025,8623,6587,5154,10582,9539,9988,1387,5176,3203,6881,1527,5495,5176,7892,7603,1387,5154,9760,11840,3203,6943,5610,10667,23830,5154,6392,24959,7100,4681,6751,1037,11410,2393,1780,
2	8384,9763,3764,8384,4213,7623,9760,12309,9465,1919,6031,
2	2074,3254,7192,6881,5495,1772,
1	9366,8732,10667,9475,5650,4681,8681,5997,10268,1415,517,576,11198,5246,5683,6530,8769,10667,5280,3055,4773,2299,6751,5406,9592,11414,4582,4668,9592,11897,8769,5154,1124,5246,1780,10342,7192,2703,9067,5650,10107,5721,4213,1415,10323,6066,1098,7107,5246,10650,11897,1819,2055,2685,9769,8762,4269,1764,5422,12391,2685,9769,6264,1064,5875,5092,7052,3778,10656,964,8758,8623,5154,9175,5128,11198,5246,11888,10467,9592,821,5551,8769,1573,11517,6751,9600,5246,1780,11888,1662,9274,7793,1527,6063,3792,1387,9599,5259,1780,2412,1018,4541,5406,2192,11280,6587,2595,1766,5551,5356,1573,9260,11517,8809,3691,5551,5683,10098,1166,6530,3691,11492,1018,4070,5559,1058,1882,3099,3734,5677,1505,2685,9770,621,4213,1415,10215,1505,4034,2595,2479,12,12519,9274,11891,6463,10385,4213,8623,13,12563,6476,249,12539,3737,12108,1596,10385,3691,9203,3882,1415,5687,9330,249,12564,11482,5551,6531,3123,10988,1387,10385,5551,9203,3882,5955,1415,31,12545,1860,5280,4213,5683,5227,3491,5587,143,12192,1662,5527,6530,1252,11332,1744,4681,5621,9558,3309,
1	1779,7904,2746,2074,1831,7892,7603,11276,5527,6771,8183,10170,5172,2465,5725,7610,7630,1794,7603,5204,9539,7113,4136,7339,3880,
2	7715,11926,1693,1387,3013,3734,2079,
2	310,1928,
2	2074,1235,8284,1402,7483,9874,3365,8602,7904,9098,8697,4666,8623,1415,9539,7896,5154,9760,1173,8207,1025,2828,6595,263,12519,9274,12544,8947,5172,11990,8623,6530,4352,7535,3771,11517,6530,9465,12149,8623,9609,10766,12497,2797,8449,8260,8623,8461,8384,4500,1053,6130,5504,1504,8442,12278,
1	5683,9529,6751,8122,4966,5219,2455,5154,3322,11897,4782,2885,5641,5744,5683,11517,9599,5260,7449,5154,12379,10107,10755,4380,9895,5175,
2	5154,6392,6416,4681,6751,234,28,
2	7715,6877,4559,
2	5551,6530,2975,3181,15996,24882,15,7674,5430,2818,1736,799,4229,24612,9711,774,1780,8623,10936,12146,7657,774,8623,24732,3461,912,3639,3094,3564,8623,2079,14117,14107,1206,6530,3734,1596,8623,4380,964,3734,284,964,12036,10342,964,1076,11840,8623,20232,12263,5551,1779,2087,11416,284,10554,6751,1972,8623,22012,6881,1527,5495,5176,3123,2595,6595,263,12554,1025,1387,1252,
1	2849,11664,5726,871,12036,3353,10158,9711,9087,6587,7483,3734,2849,11663,1036,1596,4692,11628,2735,6583,2649,11110,5398,1682,1427,4330,4816,2731,1415,5998,12036,9020,1036,1819,10072,6177,6583,
2	6823,6703,763,6703,4344,2187,
2	11097,6743,8623,2187,6587,6703,7001,5650,1098,9538,1053,4100,811,9208,9854,57,4,10988,6587,8044,31,4,7264,2187,8623,6530,5042,11940,2189,6791,3123,9656,3758,6530,6896,2169,1387,1173,6751,7586,8623,5489,7256,5650,6530,2713,11939,2262,770,1475,11517,9382,12315,5002,6751,11838,6058,2988,12029,11769,12089,10582,5464,1657,5154,10294,11387,10659,11797,8623,10320,2598,6530,6751,3920,5529,480,5002,8193,5161,2926,6595,8795,11750,1387,1173,2622,8779,
1	1025,6877,4782,5104,5453,6476,4681,5154,1252,11586,10107,8623,7006,10504,1515,5489,9760,1693,7709,8623,6039,8283,1511,12002,3090,812,5331,1415,4854,2592,12431,2521,3084,1779,12263,6039,8623,2522,4689,5256,2594,9680,5257,3828,2158,7237,4681,9795,1415,88,4603,10557,1205,1724,7742,1744,5079,3964,13,89,2104,6039,4259,2592,12431,2521,5606,1779,9557,10504,12210,9633,6645,1505,4667,5456,
1	5683,3788,1108,1682,11438,7906,3147,7715,4112,1415,4681,2055,4438,8623,7715,8623,88,143,3158,6530,5970,5558,8623,5650,6530,7339,4559,8623,7715,5551,8718,712,9367,2529,8623,6530,7339,11676,5123,8623,7715,11864,2246,1871,11517,6530,8558,5721,6751,10945,866,7610,1025,6751,13,4945,12544,6476,8623,2205,6877,9136,6743,2221,4690,9136,7535,4108,8623,9381,12280,304,418,1906,5527,11360,8623,765,
2	3765,7925,6392,8623,
2	9760,
2	6525,1744,5489,1252,8718,1415,4224,10334,832,5154,8319,6682,11407,7468,1736,8747,2376,11360,6881,1527,10755,7803,1527,11517,5154,8162,10219,8769,10158,10385,9442,8632,5527,4690,6476,8947,1105,1247,6476,8623,6881,1527,1387,6530,5154,8164,
1	2074,12590,12598,5683,8496,4559,1682,1479,1868,7904,5625,8623,7620,6769,4024,8532,2074,1387,1098,12592,4603,8623,6587,7904,9780,8044,1397,7652,5246,6751,1025,12531,1507,
2	12089,7043,527,1909,
2	1780,7623,2246,4603,2074,4892,2982,1252,7715,6877,4559,7610,4350,11414,12544,3123,1507,
2	7623,8384,2091,11414,9185,1025,10234,1252,730,24722,4320,11517,6703,5422,1780,1505,6255,707,25248,25248,
2	2229,3874,6400,6651,10107,4892,1744,7190,6003,7107,4352,7535,6635,9450,10029,2788,5606,5702,6943,8623,7182,12101,5606,6967,5958,5606,9149,6543,4352,5709,9665,5079,3145,4622,7182,12101,6392,4394,2559,6522,2559,2027,
2	5683,9763,1402,4413,7851,5154,10506,1264,6751,1995,1387,10966,11234,12089,6392,
1	325,1921,
2	9523,6383,4269,10385,10158,5139,7339,8532,7535,7327,6775,9975,7904,6743,1693,4260,11613,7454,2988,11839,8623,1025,4328,8623,310,1906,4681,6703,5154,12392,4269,3123,8632,4681,704,1484,9260,8623,6204,8694,6324,10334,6703,6640,2768,
2	9087,310,1928,8623,7904,6438,8522,88,1511,1662,7610,7904,142,7904,7715,6877,8991,1247,5683,5198,7610,14168,3123,8110,6543,3203,1025,12285,1682,5551,10307,6587,6530,46,4,11731,1813,5687,3737,25184,1415,751,5246,5721,2982,10975,1507,12309,4690,9136,8623,940,9194,4568,4308,24597,12282,12012,2438,4840,8178,8461,8384,5154,5397,11414,6254,7093,6891,1225,4153,1247,7610,4350,11445,3203,8769,5157,1415,10560,12289,3102,243,5154,2568,11351,3123,12146,2818,793,11218,
2	7304,11517,6703,2813,3700,2963,1736,1870,4935,8623,1662,21549,1661,6097,4044,11237,18771,11222,10652,5246,3642,6438,1662,3123,8685,3734,5683,7629,8520,8623,7821,16011,2238,8623,8547,11064,23917,9760,8623,1422,5683,1387,6530,8326,8978,11346,2588,5653,3734,5683,5829,5551,11097,1387,8122,8326,8978,8769,5154,11593,20664,3691,3734,2375,5172,6438,8854,5172,6530,1301,8978,8115,6086,2595,6320,5625,9856,11517,8122,8087,8797,12296,6751,3312,9704,6476,2988,1025,2376,1387,6530,10014,6031,4023,2963,3203,8747,8623,1402,10047,2864,2577,11640,8211,4221,8623,8202,9220,7835,3371,
2	3760,4213,5683,1402,5495,10219,6225,1780,11095,6255,4681,4541,1415,
2	317,576,11198,5246,5682,10072,5760,2277,812,11351,5154,8860,6751,23446,3691,8528,6751,9600,24203,6751,5641,1527,10403,8623,9592,11414,4541,24936,4552,5687,5737,7192,8864,6531,24196,25109,9275,7192,3658,7535,7803,1527,2963,1765,8623,7107,3504,3158,6530,2373,5625,8623,4394,25125,5683,24186,2393,10436,1334,8718,707,8667,3574,9073,11482,5551,9600,8623,4541,24936,9592,6530,24084,9599,3602,9539,4269,10385,6530,2373,5653,25125,6640,5385,3309,777,5648,3123,11721,2239,8623,5683,11482,1166,2373,5653,11517,3123,11907,11189,13321,6943,4269,7192,10375,899,8632,11445,5999,25025,10385,8801,10351,8623,3658,11449,1617,2044,8623,6113,11044,1423,2373,8623,11517,11360,
2	999,5775,2818,9763,2982,4892,1662,2246,4603,7623,6881,8623,4681,3094,3564,5683,3992,2982,9763,12034,6751,9063,3174,11414,2183,476,338,3123,1779,7904,7610,1026,1387,5154,9760,1173,6751,12505,5475,5551,6530,1934,1780,50,5650,4681,11938,7623,3504,5154,11316,5406,4154,1802,9599,10385,6595,2320,2656,1780,7610,7862,10999,4559,12544,3504,3072,11086,1387,6751,1744,2988,1813,6476,6881,9051,1780,4681,5444,1471,4253,3504,
1	5110,1053,6031,1090,234,12540,8354,9068,7851,9067,1415,10740,172,4603,1622,5012,2940,10755,5558,10456,5079,1225,9068,1415,11030,5154,6500,4690,5683,7851,4344,1196,4269,7851,1106,5610,2373,4394,10170,6587,12003,1765,9087,1086,1780,9068,6587,3552,4269,10158,5079,1225,9068,8044,1573,1053,6045,3353,5790,3734,9067,8623,4394,8509,2042,3552,11162,895,6503,11517,10234,7702,
2	4269,7535,12166,3486,2982,9633,3734,2818,1736,799,8769,10706,5079,11332,3564,6751,25178,8623,16843,5625,12107,2818,2331,23759,8623,24415,25178,6751,24952,8623,1667,7018,9796,24219,8623,8425,24869,6595,24215,8194,24371,7365,23839,3488,3384,12107,21181,8623,9472,5296,8769,6530,16696,1415,
2	5683,11360,7892,7603,1387,18917,
1	94,13,120,2158,5280,9121,8522,6533,1934,8520,8623,7904,7067,12214,1098,10412,5687,8087,12147,1779,7904,4321,8623,7904,2936,1682,3123,8373,8623,6530,139,269,1934,2063,4816,6530,6311,6668,1831,8623,3137,8087,4335,5960,8933,8623,7713,2877,11513,12089,9136,7339,6862,8623,6530,9696,10139,12430,12281,6324,8384,11438,1402,249,7111,8122,
1	12,7753,10313,7339,9529,9932,3158,11517,10072,7892,7603,9324,8623,5925,3599,8623,9539,11740,11410,2534,6530,10353,4876,6063,707,3072,8157,8623,2778,8455,12087,1053,11661,11625,4558,1015,11517,6530,11671,11661,1387,6530,10158,7636,8623,11513,88,10047,8623,11513,1387,6530,10158,7636,875,5683,964,5047,6543,10080,12184,721,4394,8623,4000,11418,7582,1402,143,811,10047,8623,11513,4456,10029,6231,3747,4694,1415,5889,1780,11414,3992,10010,8232,1003,6933,11030,1387,4100,1617,11985,5331,1415,5551,5422,5527,10158,7636,707,1415,
1	8227,1415,10703,10703,10703,8228,875,5625,4681,4967,6751,12188,3110,5744,8623,1387,732,9494,1644,4872,8984,4308,11189,11902,6070,4972,9543,10334,11517,6530,8520,3595,10560,10334,1053,4681,4213,7044,6866,8769,8078,1214,7212,8222,5683,10681,7709,10681,3094,721,4559,7715,11351,7753,8685,10755,7715,3257,5683,10706,9529,3094,4027,5845,9373,8133,2234,12362,1511,693,156,4681,11066,1225,995,7702,5551,6587,5726,11100,11676,839,3355,1765,10158,8718,561,10334,3459,3458,
1	1531,6530,10531,1384,1500,6639,11097,8623,4399,6530,2455,1500,6639,6314,9599,2455,3734,3109,3734,3322,4681,4213,1415,8996,8623,11897,8769,1223,7783,8623,1511,1053,6031,4399,8623,8199,9711,11791,9679,8623,1546,10072,3592,5079,7623,4681,4213,1225,1744,
1	2455,3580,4109,5241,2196,7904,1252,
1	875,5683,5238,8623,12064,6128,12582,6782,3136,7715,704,1871,7610,3099,4723,10813,12427,1511,6649,6628,1170,4681,1407,11791,11721,8998,11118,9275,8998,10072,12221,3342,8342,2647,6084,8855,9002,8623,9592,3323,8788,6682,11407,11799,11743,8978,3341,1780,8623,12221,1387,11517,6530,12064,4095,2519,8623,6947,11374,965,8623,8916,6668,10504,5551,8425,8623,6530,5558,5683,8623,11687,2885,10072,5760,5551,7078,7783,5687,9020,5266,4967,3784,1708,12353,4681,10072,11802,1780,1415,5686,1642,5641,1527,11763,3552,9412,1780,10385,12391,7077,10313,5871,11517,4229,1851,707,
1	1252,8623,12391,
1	10536,1025,9338,12188,7527,8783,8623,11820,5495,5179,1117,6102,4394,4352,7535,6881,8163,
1	7192,4581,5495,6782,10782,4394,10639,11189,4352,1053,5868,11452,3109,4210,5721,10158,3658,5599,1644,7487,3734,8115,8781,5154,1134,5495,1387,5154,10898,7002,5531,4394,8718,11517,1148,8718,3082,743,7938,1415,3504,4699,3650,8718,9711,8623,6943,11079,5495,8769,1195,2491,4763,1573,6943,1764,1644,1764,6530,10408,6530,7201,1764,4956,10160,11888,6208,11812,6438,5551,11148,11517,1148,1785,895,6503,11517,1073,8222,6943,
1	10271,9373,8718,8133,1252,704,6595,1387,1053,1831,5337,924,9275,704,11194,8718,5683,9529,7713,4567,7567,2246,1871,7610,11598,6530,8087,8373,7709,10320,5592,7662,11418,3757,3123,7647,5328,9021,3734,7713,10115,5725,7647,7652,2393,2801,7710,9021,3734,6416,2449,8573,4883,7713,6244,4967,6751,8031,4966,5251,1387,6751,4985,7535,6058,3120,2122,11681,11933,6530,12020,10313,1682,9400,5175,4352,8718,5260,3918,4336,3815,8115,11897,10706,4782,2885,726,5744,9566,8623,9592,5154,7797,7002,8787,1124,6476,1387,1124,11044,2074,7002,1053,1919,
1	7904,10217,1252,4399,6612,
1	5683,5229,10755,9379,3721,1203,3458,1025,4690,712,12483,9543,12296,11820,10768,811,6782,7550,
1	6612,
1	11327,1415,104,7192,6031,10877,3992,8623,5683,7623,11251,9275,964,1415,224,9974,2118,1415,10667,7999,6304,2044,6074,5246,238,811,1387,6530,6751,11997,8623,7287,8122,5683,11869,2982,4559,2982,9529,7709,8623,7904,7715,1387,12089,4559,5558,2982,8547,2982,6593,3084,4288,11251,8709,6407,4234,4908,8623,7623,9354,6304,4018,12263,7067,4352,1102,3404,6324,4034,3094,11891,6476,11351,410,12089,8623,1053,6031,
1	2064,1831,3312,1025,1387,6751,1995,4557,4690,2818,3722,
1	5683,2210,12072,4648,5198,3137,5683,2210,9983,
1	9051,1780,11095,1736,4352,1053,6022,5047,4559,10313,2982,9529,6595,10158,981,8797,6543,8576,4972,987,10024,3013,9284,7192,7192,10385,1415,743,4213,3109,4763,1527,2969,4972,5551,10385,3123,6063,5683,3552,9275,10385,1166,3094,4972,6858,3552,9051,11214,11079,5410,7212,6782,3573,
