2	1402,9763,1919,2401,
2	8384,2092,6881,5176,
2	12296,9869,1252,3203,
2	5683,25091,17105,4498,9763,6881,13800,8900,5176,
1	3772,11438,4239,12309,10014,8290,3045,1387,1238,6882,6877,4146,8162,6703,832,10342,5745,2595,10467,10755,8461,
2	11360,8384,4213,10313,6751,6651,6476,2082,
2	1764,2963,4326,6432,6476,6530,9704,8623,5154,9465,11064,1871,2922,
2	12100,10155,8478,8623,1471,9237,12263,
2	6881,5495,9775,
2	23545,23610,325,1906,9108,854,1744,7404,12309,1205,9185,1682,4044,2808,3045,612,
1	3076,11613,10353,12263,12296,11513,3210,12278,8623,2352,12296,8623,6882,9408,6530,10504,1511,1343,8623,11513,4114,3076,6031,8407,11513,808,3072,880,8623,11551,12309,9140,1415,12523,3383,2240,5285,12285,8610,8623,8850,8206,8623,5551,5875,1053,10659,12260,1387,6751,5285,5246,8623,8845,9168,7836,8809,6530,1573,6550,8141,8623,11842,8414,8623,8669,1387,863,11994,11828,8623,1166,2987,9545,7844,4681,721,1090,920,2528,8623,4559,9988,8437,7844,5154,5535,8044,1573,11030,4429,8116,1870,6517,11555,5878,1780,8623,6881,4100,10453,1415,
2	5683,5175,4966,5176,5687,5551,3123,8789,23978,7753,8623,5967,1124,
2	1736,1415,3626,635,410,6476,512,6612,1722,4681,2392,5256,10909,
1	5058,9233,2567,9275,2595,8354,4816,10600,4350,5527,3734,5058,964,6276,6343,6869,8665,11335,
2	10506,9869,1387,10014,1252,8623,4221,6881,5495,5176,
1	3772,12100,10155,8478,11126,6392,6476,8461,8623,12309,5172,11517,6530,8963,8623,10085,11131,5189,10755,12107,12210,8623,10342,6881,12213,1212,8138,
2	5683,10679,2982,6317,4571,9021,10639,195,2552,4681,2595,6751,6039,2183,9195,12282,21799,24460,25052,6587,11940,5721,122,
2	2455,5182,
2	5683,1402,6881,3411,4403,
2	6751,2183,1995,
2	7803,1387,1960,5262,4213,1279,6751,6457,4763,1527,5687,5551,5477,6237,2074,1387,3254,6476,8044,9704,1682,9863,10514,6698,8623,3770,9021,6877,11310,
2	4213,8623,
2	6881,5495,4213,5683,3992,10313,6377,3123,3377,4559,9480,1455,5154,6862,6979,3123,3023,9195,4605,10667,11733,527,1906,5154,12392,
2	1780,3179,5317,8623,12263,
2	8461,8384,12424,6881,1527,10219,23496,12558,24839,3920,8284,
2	12309,4221,
1	12,7100,512,12251,11332,5376,8697,2064,854,4260,12060,3210,12251,3920,8632,4491,3930,4955,2963,4533,3203,512,8623,12296,
2	1496,1827,11533,12586,4750,8623,10236,12263,
1	2064,11540,2205,7535,12370,
2	3832,4500,10313,2093,3137,879,1757,10504,10819,9509,12322,8623,5551,3099,24764,172,12192,
2	5683,5154,4349,4966,5176,10825,
2	1252,23406,698,3210,12278,11933,6943,1205,3920,1682,4541,1166,3203,5172,8623,1511,5198,1415,
2	8270,7404,1135,4221,
1	4122,1415,6463,1385,1020,3203,6476,4722,11452,5972,9067,1751,996,11775,12263,9051,11214,6476,10158,9067,8623,8230,1415,11405,10385,1471,9237,430,494,364,515,653,501,364,566,663,649,576,485,594,591,489,676,549,659,510,493,263,610,522,431,
2	11897,6264,5176,6978,11623,8623,12012,23548,6476,10515,2982,10514,310,1906,5154,12392,8623,1471,11555,
2	7264,6530,1779,1596,13,6744,7674,163,5683,5157,3147,6104,8623,12586,9996,24604,5154,10359,20786,8058,12586,9996,701,19856,1014,8623,20786,8058,754,12588,9608,11517,7535,9230,4690,12588,7293,2694,20786,8058,12089,4161,11407,3099,3203,2373,9705,8623,6943,
1	5683,10313,5176,1272,2696,6626,6017,5154,6366,1682,3734,8988,8250,3870,5955,1018,6530,11449,3590,8623,
2	5683,4498,9763,1527,4403,2501,6434,8623,4213,11332,
1	3772,2094,
2	6881,5154,10953,
2	4328,6039,9775,8623,6881,24770,11517,5154,3498,1596,6703,10385,9829,5683,10618,1387,1252,721,4559,3883,6530,5683,3377,11555,10313,3158,1136,
2	4816,9057,2187,1415,6881,10680,1527,5495,10219,
2	3179,23882,310,1906,9098,23802,8623,4421,12263,
2	12307,4213,7365,1772,
2	11555,9763,3139,1719,4830,6392,6432,9763,8623,4399,8349,9538,1402,8623,10315,1052,6751,10323,6453,3377,1306,12296,6131,10514,8623,7278,7357,3377,9872,2074,11315,8900,3005,8623,4763,1527,
1	12255,8947,6877,4656,
2	9098,10147,12408,310,1906,12263,
2	6881,5495,5231,
2	310,1928,3123,2401,
2	5154,1402,5154,9763,
2	1471,9237,11555,3090,10957,1499,4670,6572,24338,
2	6881,10219,8384,2097,8270,9739,9457,12459,9465,2373,8105,6530,12483,11407,23671,9860,9067,1387,11517,12089,8623,4221,7404,840,7043,
2	2187,23437,23989,11939,90,2327,3986,3123,23985,10755,2255,4605,8797,7709,6751,4559,7715,4605,3123,7624,2187,3123,2183,5875,9195,12282,6788,2200,1995,11840,6751,114,4603,4435,10560,6476,1387,6392,1682,4269,10158,7668,12044,7269,9208,195,2552,2595,11840,8623,9703,7667,325,1906,9108,
1	10218,4437,10440,3734,4571,1250,8384,11360,
2	11360,
2	8270,12319,6881,5176,
2	4027,10107,21760,5683,1402,9763,6881,1527,10219,3004,
1	2052,3223,7535,1744,3210,12278,2074,1325,7483,8301,3094,8270,7564,5959,9457,
2	7365,1252,
1	9860,9781,10877,11533,8623,2482,12263,4656,5172,6881,10219,
2	5198,8623,4421,5063,9739,10582,8623,6881,1527,4399,6003,8162,3772,1387,11316,23901,10236,4392,6022,
1	2187,1173,4883,4394,8488,1995,9115,3411,10061,11785,1596,1573,1432,5558,9711,5422,10945,8115,10436,5558,1889,5266,6353,977,9711,5775,1722,
1	6881,5495,10877,4782,
2	6881,4529,5683,3404,9775,1934,6559,4405,
2	1402,3746,5770,10506,
2	9705,9869,10514,6387,9465,1496,1827,
2	11840,5154,6392,5944,10957,3203,8623,3920,2982,6751,4435,11977,8478,10957,12263,10115,9703,1387,1252,3952,11332,1264,5653,234,5804,
2	1252,
2	6881,10506,
2	7190,6881,1527,10219,5683,10315,1387,5176,
2	3832,4501,4420,8623,4213,3757,
2	4027,10600,12483,8623,12484,12483,5176,3203,
2	3713,97,2455,19971,8581,6703,
2	8384,2097,8623,12263,12296,11517,6751,7404,1349,
2	11968,11234,10957,6530,10940,7674,8623,4213,11332,12296,9869,2988,3045,2988,2064,11517,5154,1252,
2	5551,6877,1053,3511,6476,4435,10752,11555,6751,195,2552,8623,10788,
2	13649,11921,9398,3992,4966,5625,5821,5246,7192,1527,11001,716,2869,23941,11921,9398,10218,23989,4559,12370,12202,24047,24042,3270,1347,114,4603,280,10372,2744,4624,4394,3120,11901,13769,4624,6039,4399,6881,1808,4883,1764,6254,7093,10314,12436,10456,21308,10342,6438,11186,6622,1634,6645,11917,8259,2692,6407,7256,3275,7192,1527,1387,23881,10373,3353,10969,4412,2200,11586,6303,5687,6463,23233,53,3158,6703,6751,6411,9592,11193,5683,12230,7906,8979,4500,6317,1402,7709,23730,24657,12354,5683,23725,23301,23325,4026,721,3992,3534,7002,10739,3227,23414,143,1511,3734,4967,24806,24537,9468,8623,3977,2187,1057,8577,4559,6059,6923,5760,12034,11536,6604,5356,5775,11517,5775,1090,12034,24273,6408,25200,23606,8623,5266,23241,6096,12023,24459,86,7192,10342,7192,1527,9020,3658,2595,5683,4883,5551,5775,5004,5828,3758,11517,7483,5775,9898,5246,1780,2940,3734,5002,24259,8576,1415,4328,9739,6881,1527,24682,11517,9038,1415,6881,1527,11982,2630,3353,9796,6978,9765,8208,6587,3677,8544,11789,6210,28,4,89,4,24834,2187,8623,5653,8636,3123,3734,9796,6978,9765,9245,2183,3059,3365,9195,12282,2988,12269,4475,23956,24104,3491,5266,2187,2595,10988,6881,1527,7298,5495,9775,9681,6640,5984,8164,24510,8623,9039,9739,4394,4552,2988,10392,9821,3,13,2528,5551,3123,9307,263,195,2528,3504,3436,25062,8623,6530,10752,3179,10852,6755,10752,5937,25176,1378,4690,1415,
2	6484,9763,
2	10313,4213,8996,12228,2091,
2	12263,9763,1402,2064,11438,10229,
2	6881,1527,3360,5631,4895,5683,8979,3992,6385,8623,9796,24507,12296,3045,1252,5653,8461,3072,3123,5742,
1	10790,10635,3903,12544,6755,4221,1682,5708,10140,5884,9825,6640,9181,9551,4024,9739,2223,4796,6500,5606,8811,11482,4681,4100,10506,1415,
2	6476,5198,11332,5172,5683,1387,5154,1402,
2	5683,1402,7792,7709,7715,6530,1870,8437,3776,8623,7246,7715,6476,2205,11360,1682,10047,5021,10158,3920,2716,6324,1780,10385,11351,3123,5999,
2	9098,527,1928,8623,12296,9869,8141,8623,5154,2191,12519,8414,8623,12352,2920,6530,5551,10667,6022,24177,10234,1594,8623,8414,3133,9185,
2	9869,10514,12483,6387,2074,1831,6881,5495,1772,9345,2982,4478,
2	5489,1402,1840,8461,8384,9763,6031,3123,1780,
2	6881,4213,
2	24534,11145,4854,9518,10755,4196,866,1736,11097,3179,9796,4061,12168,1415,6751,9795,24467,8623,9795,24468,10115,12110,2157,8623,9584,24265,11414,3139,8623,9795,24467,4196,3734,10132,8336,8623,1061,9539,2185,1744,11351,6039,24306,7479,9266,11414,3139,8623,8263,24602,11935,24843,7317,854,5650,10554,899,1682,5551,10234,8769,5154,1919,
2	6881,5495,5198,
1	5489,8384,1402,
1	5047,7803,1527,2127,8623,2055,5551,9509,11782,811,
1	3772,4213,9869,6612,
1	3748,1995,10845,6877,4559,
2	9763,6881,3404,11517,5198,
2	1619,1471,9237,12263,1780,10385,11940,91,10086,15,2074,5154,1831,8290,10181,12407,4736,2988,16536,3380,11570,8861,1173,10072,3918,3580,5745,1693,11690,10650,8623,3580,4681,7339,4782,1415,7709,8623,7715,4112,1415,3099,704,1871,7610,3072,24122,25028,8623,3978,11360,3123,8732,7955,8623,4571,808,6751,12282,9195,3123,3023,6771,2528,11414,11939,10706,3992,5176,8787,
2	19303,88,7100,1006,8979,3992,7366,
1	9796,11555,3685,11812,5790,2957,8623,6476,6208,13,144,5246,5721,1813,6462,2879,5125,12326,6476,1813,2598,10755,11812,6761,11789,5067,11100,6599,1742,6587,9071,5729,10034,4344,2378,6039,8623,12309,5154,1077,6199,11482,1573,6462,2879,5125,4701,1761,764,3541,8623,6476,11517,1053,4100,2995,9140,6530,7702,5653,8623,6587,2925,9620,8623,8979,
2	11360,
2	11968,11234,10957,6881,1772,
2	2793,4213,9460,12255,9465,
1	12306,9465,1693,12309,6881,5495,11370,11202,
2	1744,8270,12483,
2	10315,6377,9763,1496,1827,18229,6432,2988,2501,8623,12329,
2	808,12296,9185,
2	4910,2329,4707,11332,3734,9796,12263,9748,5989,8623,6530,9704,12309,6039,8623,12309,1075,8947,3920,11593,8623,6542,4872,4221,11137,1241,1722,8623,12483,11517,5154,12430,10868,6881,1527,5495,1387,5231,11907,2393,6412,6039,6881,
2	1496,1827,2079,2344,6881,4213,10972,8478,
2	310,1928,
2	8384,24149,6881,1527,1387,5231,
2	1402,6881,4213,1496,1827,
2	7535,1751,1693,6031,808,8623,12484,4221,2074,10877,12392,1693,24463,23659,5808,7674,3123,2635,10635,
2	9763,8623,8384,6881,5176,
2	1496,6392,9732,8478,24859,9531,5236,
2	11360,8623,9354,195,6503,1682,1173,5232,6476,1252,3513,8623,6751,5172,11332,
1	808,9705,6943,1053,4221,1693,6881,1252,
2	5154,11316,6735,3830,8623,3757,
1	9046,2921,2057,721,3061,8623,6434,11555,721,4559,8623,9751,8623,10791,11555,1682,10315,5229,1682,4763,1527,5154,3005,9703,6476,5198,
2	12251,9739,3045,8636,1252,
2	3384,5063,7365,1252,
1	7535,10010,4501,6325,4328,4681,3734,11570,6416,5687,5551,6595,9600,6273,
2	1402,11897,1387,11360,24284,8478,3377,5944,11517,1250,11360,
2	11351,3123,
2	23600,1995,
2	4328,1166,4831,1682,4269,1764,1379,2509,10828,1764,1173,10979,7269,2928,2606,12586,4750,3734,5551,25017,6893,5551,7301,11517,9639,10310,23323,5683,5207,7535,8286,2585,5815,5551,4816,4493,1415,777,9235,10181,10085,9617,1682,8682,6682,758,5551,5721,8732,4328,6476,8947,15891,3368,1387,1252,7535,5815,5551,8623,23617,1960,1415,8120,5934,23594,5241,1682,5551,10364,22332,5551,1780,10385,6647,1677,6751,721,6457,3416,1682,729,11517,8437,9829,6166,5551,5441,4328,1780,1018,812,3179,6432,
1	4842,11555,9633,6217,707,5398,8623,9703,3309,12296,10474,2202,3992,5052,7535,5621,3048,8353,11812,6893,6530,5446,4394,10755,10047,4714,
1	4526,6457,10236,4392,8623,5489,
1	1326,3203,9703,3309,12309,11336,4114,1415,5432,12482,9275,6881,1527,7002,11517,1101,5265,3744,12482,11507,9067,1387,7488,1780,3650,947,7535,812,6757,9633,4883,5551,8206,12482,11378,6751,4322,3511,8623,10152,10755,2438,
2	9485,8623,11555,10706,3005,8623,4763,1527,2963,11555,6543,5551,20092,2963,8623,6530,4966,3377,7656,4966,5154,6981,1682,1173,23453,7656,10667,8349,1402,23307,23370,9705,1387,5198,
2	1448,8614,5063,6751,2914,410,3123,3445,
2	3772,4213,6881,5495,1772,1919,2415,2170,
2	24977,24720,16791,5154,10957,8623,12263,
1	6476,1252,9157,8120,5934,12296,5683,7031,1166,5176,3781,8650,1415,7715,6412,5968,3840,8981,8623,6953,4763,1527,11517,5154,3005,
1	246,8435,9988,2438,2082,
2	3832,2761,6484,4763,1527,6881,5495,11517,5176,
1	9705,8769,11378,
2	11957,5154,4222,
2	12483,4221,
1	1780,2975,4295,3203,4350,4475,6877,1053,10305,6755,1573,9860,9869,3368,6611,9543,
2	6881,1527,5495,8163,1919,9619,
2	11977,8478,7269,1090,13,2552,6392,1235,8623,3992,6428,
2	9988,1252,3203,23775,24310,
2	12263,7240,11513,24288,1293,4027,6500,10755,1633,1053,811,12213,6377,8349,24305,23634,3920,1415,5683,10319,1415,4412,2200,280,9203,4624,9639,10372,9566,2057,23324,854,1682,3920,1415,8437,11024,10403,1780,10421,5683,2200,8194,12034,9067,2692,6530,5154,8290,2988,15738,5475,2855,8623,9354,1779,11280,10234,1744,3404,2988,12391,964,11517,6038,6482,1415,5172,8694,25021,9203,2988,10107,10578,10158,9806,5172,5546,3734,8544,6548,11351,12199,1018,24880,9639,5489,2595,3179,9796,8623,9509,11782,6530,15016,5296,3734,9346,8623,5266,517,576,11731,2595,4027,6003,5683,6626,6881,25039,9771,24264,6881,5551,5686,6011,2595,8623,6881,1527,11517,6542,4872,8164,2982,8758,10373,8623,6891,25155,16154,5246,9639,2401,3179,6434,
2	6881,1252,
1	6881,5149,2716,12309,11332,4656,
2	3772,1252,2963,10155,5606,9413,5020,11840,11517,5184,9098,1496,6392,8623,3757,4269,11757,1780,1990,1387,2183,6476,9703,5154,10515,1173,4100,3544,5683,6299,23001,5475,5176,4966,5456,8623,3992,4705,5527,3123,8790,143,1870,3998,1415,12407,4736,12228,1387,9087,1252,4919,899,3123,8732,20,5606,4571,5047,10046,10313,11517,9087,6357,5527,6530,6751,14855,5683,8979,1619,11066,8623,2079,3734,3179,1780,10385,8632,6530,5154,6751,10376,8623,1053,9730,2055,3456,899,12519,6130,2249,6877,11252,7339,1943,4431,5625,8623,5489,1415,
2	4431,6879,5508,9574,4213,3757,6751,1992,11192,6392,
2	3181,10147,6671,8623,4421,3833,
2	12408,2388,9465,12323,4418,
2	23491,3793,9572,8623,4421,3833,
2	5683,1402,9763,7709,11414,7713,8765,4128,7479,8446,3368,4390,7652,5154,9760,8732,3343,24447,4100,12375,1415,7002,4100,12389,1415,9051,3123,3734,15666,3746,1779,5683,8623,3339,12231,3339,12188,9051,3734,4967,9588,11797,15696,7937,11097,12263,3992,6022,4842,1037,9633,6823,6703,2411,2187,
2	5650,9763,6317,6881,1389,11977,8478,12586,4750,5944,1387,10957,24323,24822,
1	6751,815,6587,7505,1415,1637,2922,7535,264,1387,14,2528,3090,1578,3686,2595,5489,6881,1527,8623,6881,5495,4475,6800,2716,10436,6217,5721,6530,7252,
2	5683,1402,7792,1527,10219,1053,11275,808,8623,2352,12296,310,1928,4681,3734,10155,8478,9739,9413,5020,11840,6392,4336,9413,5020,6412,8623,12352,10784,6703,6751,1835,8753,1780,5154,2055,
2	6751,1252,8623,9703,12296,11977,8478,4571,10957,
1	6881,9094,9869,7317,1633,8623,4213,
2	4421,4213,5690,
2	6881,10219,6943,5176,3203,
2	6943,1105,1682,2074,3254,2902,7996,6022,10526,6022,3384,9988,6022,8356,9355,6958,6022,
2	5198,8623,12263,11445,10372,6626,6017,2455,8194,10755,9003,8758,2961,11888,8623,12296,11432,1415,4636,4308,9195,12282,3123,1652,7925,6476,8947,1387,5172,11414,8351,8623,6139,12482,10755,7227,
1	1669,5063,9994,3992,8623,11015,4011,6735,1362,
2	4434,8892,8767,8623,6943,11897,11351,3123,6530,912,17809,5683,7317,5398,5427,8623,4497,6281,6317,5551,5154,6140,3691,10338,5179,8280,
1	5653,8087,1846,1992,10158,11757,8623,10436,936,5266,6462,2595,6593,8718,1995,2679,11517,6530,3,7002,7535,10158,10504,1511,1990,8623,5458,
2	11966,5944,10653,9208,195,2552,
1	8384,1252,9869,854,
2	2352,12296,1025,8414,4656,3045,6612,7535,12476,12247,
1	1578,4854,4425,2963,3203,1326,10385,8769,6877,4161,
1	9444,1565,2000,8544,2867,1387,1053,12211,6416,4690,11570,5113,4394,1215,10271,8623,12263,5446,2813,1744,8623,6422,10436,936,
2	5551,11332,8481,3189,1761,2183,6434,8677,1682,5553,1053,6140,1682,5551,1053,11790,3772,3377,24061,6881,1387,7894,9538,4349,11792,4328,8623,6677,8623,1430,6530,3734,2183,6432,13090,4270,8623,4213,5551,5753,3734,7152,24633,11671,10752,10236,6622,6751,1090,88,9727,144,2552,8623,7269,10788,5558,3734,23680,987,721,5176,8623,11555,6476,5551,2972,5172,3757,1682,5551,3511,11086,8623,11555,6476,23680,22035,1780,1507,6476,7535,11342,
1	808,9705,1053,1919,2172,11856,3384,8414,2438,2373,11517,1373,3120,11871,
2	425,616,23398,12296,8105,24565,8152,5606,23512,8152,8270,11517,6530,3992,24266,12140,2652,8623,7848,9739,8154,1387,6530,8081,9221,8947,11933,1105,1682,5551,6031,9711,24073,2963,24277,25093,6530,964,11327,
2	12309,1252,1264,6881,1252,
1	11840,1124,1990,1682,10747,11968,11234,5154,10957,7269,9208,143,195,2552,2928,2606,6881,1527,5495,11450,1682,9967,1430,8623,6400,8769,12089,1053,612,10271,9366,4493,1024,963,3123,2187,5558,3641,3920,2963,7192,1527,10385,11414,885,7483,6319,4213,10158,10436,5558,8941,9208,770,6561,9735,11110,5558,1706,1415,2255,4603,5246,11517,4352,7536,5761,5558,5726,1415,2295,12036,9284,6881,3174,9052,4352,7490,9062,5996,1415,5246,10385,6703,5790,5648,11010,1780,11001,8623,1527,3076,10385,1415,1125,11064,1765,8623,5648,9543,4352,7535,10192,7221,8623,5489,6304,5304,4791,7085,4966,5154,9763,1682,7803,5027,2716,3734,5047,2200,8576,4559,10010,5489,5224,8996,8623,12228,5227,12407,4736,11316,5855,6476,1252,3203,11332,3920,1682,1586,6751,10323,9870,12476,5606,11274,2957,5753,3097,796,1682,3691,6476,3377,4966,5687,3930,895,6503,6324,9549,1053,6031,2187,10234,527,10609,7535,5154,12392,11864,3734,5742,6549,1189,5154,1088,4842,1357,9633,6217,707,9823,6751,10495,6703,9533,1863,5606,2591,10338,
2	12263,5683,1402,4500,6484,3344,8623,12222,1388,11414,4559,7713,3120,7624,6029,
2	1744,8623,4213,3757,5683,5154,1402,
2	1471,9237,11555,23871,10287,13696,6881,1496,6392,
1	6306,3203,1018,1780,5551,3076,10305,9998,11414,3384,7144,7433,2491,8623,11599,11517,1053,811,
2	24393,10063,10667,24751,
2	8044,1415,9534,5721,1780,8623,3691,5631,2696,11827,6604,10014,6751,527,1906,8623,5683,8623,10320,11517,10014,4213,8437,8623,5489,6530,8544,6893,5722,6212,4213,8623,1247,2187,8623,1511,1133,7192,1511,1387,1133,1693,5489,6751,5172,23632,8623,3486,2057,704,11731,10385,1214,10716,6595,234,144,6604,1693,539,10755,5551,10385,6604,6686,2192,6587,6530,249,4,8115,234,13,23692,3123,3734,5683,3203,5551,10385,4213,8115,6604,263,4,5721,1780,8115,3203,24004,8668,1387,6530,11886,4089,6194,8115,6595,10342,6532,3123,2737,6606,10988,7193,10385,1223,8115,11891,2982,8988,3123,8115,8769,3198,6670,8623,2719,10578,8115,5551,1387,1053,4599,4854,1415,777,5648,3654,1053,8809,10353,5358,8044,1573,10988,8623,6550,7535,8576,
2	2094,8623,3764,1714,2089,8623,3416,6476,1166,5176,11861,721,5176,8623,9354,
2	6881,8290,4213,832,2739,2726,6682,4224,7483,3203,4350,4100,7949,11976,5558,3536,10957,1639,3123,9343,11245,1415,
2	9796,23338,23338,3203,7642,6351,1252,3504,4680,6530,3383,6879,10385,5154,8001,5551,6530,10234,1597,8623,6961,3045,5176,
2	15718,7674,25208,
2	5154,11316,9574,8623,3757,
2	11066,2064,6751,7715,7624,5198,
2	8270,12319,6882,5231,4544,4605,8623,4439,5154,3004,
1	1780,2975,4421,6943,6612,5800,7144,6264,9199,8354,12126,7002,6751,3486,6304,3322,7281,1566,10755,3276,8623,11888,6879,10467,11517,6751,3698,6882,5298,10158,9830,10158,7420,1415,912,1871,11427,10436,1594,5735,8623,1594,5875,2963,3663,1885,5790,1053,12060,2787,8623,5875,1799,5558,3436,10582,8623,6530,3734,808,9067,10286,10844,8576,1596,3734,4027,6751,6039,2183,9839,4842,4088,11922,4547,10353,8208,12519,3123,4229,6217,6489,1765,3734,446,1975,12266,4681,5154,1252,8044,1573,3015,12263,10492,11066,
2	6881,4529,10219,8162,
2	23709,7433,3657,
2	8461,8384,6881,2089,
2	2879,16551,1415,3383,24008,4192,2901,23768,3383,24508,9830,5875,11671,1634,3383,1266,4192,7642,16861,12497,3383,23339,23247,25234,12288,3377,6153,11517,5207,12269,8623,11332,5172,3404,1387,8702,4213,3383,8623,3045,4681,854,7382,1693,24577,3296,24879,12618,8623,6324,1780,10385,527,1909,5079,3123,1780,10348,1297,8623,4192,15843,
2	11360,1247,11897,6264,3123,2393,2716,6314,11517,9599,6273,8623,9592,
2	6788,2200,1995,3123,1979,10988,8522,8623,6595,11517,1053,12197,6193,4543,9399,1780,8623,11220,9098,5154,10582,8623,6881,7269,9732,8478,3102,13,2552,4773,1561,5154,4353,6101,2342,11517,5154,6392,3772,8702,4213,5683,3377,7709,11517,5154,6317,5154,1919,6031,1037,6703,2393,1780,3090,11024,9379,10271,288,2187,6543,11452,5824,15,2104,
2	6324,7937,3090,2455,23955,
1	2011,10072,11349,812,1306,6351,7483,5489,5154,8987,
1	1326,7535,7921,8271,4213,4161,9869,6612,
2	12296,8623,6881,1527,25183,9039,10219,6841,6881,23719,
1	7535,1471,9237,11555,6881,3404,8290,6530,808,9703,12296,7190,1527,6881,5495,12044,2716,
2	2064,11315,3137,11068,1780,3203,9703,2879,9033,4656,1415,8435,11962,6543,3691,3048,1053,4599,10072,6881,1527,6194,12296,9347,12353,10536,8623,5878,9711,8623,2022,3048,6039,11052,6881,3404,964,5154,2710,
2	2761,1184,6881,1527,10298,1242,
2	9705,9862,7339,4656,
2	8384,5176,
2	6357,9763,
2	5683,1402,9763,24828,6616,5154,4349,6476,11336,3920,12089,10514,24976,9021,5154,10957,1496,6392,310,1928,
2	12309,4128,7560,10385,8384,9763,6881,10219,2596,
2	3363,8384,1173,4106,4571,4681,3734,6416,
2	1471,6881,7535,8404,4213,5914,8623,9703,6604,3734,3179,1780,10385,9087,5154,4892,1693,1173,3691,4892,4681,9869,10497,3436,6824,24603,7339,9509,1247,1387,6530,2011,9543,6324,1780,10385,10015,
2	12433,1293,3027,7357,4390,
1	10353,1722,12089,7043,7269,2928,2606,3770,9021,143,1870,1098,8623,3975,9900,8623,10632,1634,10323,3384,12319,3377,12308,5683,10125,5693,5327,8753,1780,11517,5154,3139,9472,3377,6453,5047,10946,2187,5718,6543,2506,1415,3486,5558,12168,1415,777,4854,11939,8623,5683,1682,6210,88,5093,1534,1596,1272,7535,8767,11297,1761,10253,6402,1596,6043,4511,1596,1272,5961,866,2002,5229,1682,1588,3123,1779,3734,9393,6988,8133,6543,7535,7442,1596,3090,5266,5909,7715,1293,11332,1415,721,1252,8623,6406,1626,2370,8753,1780,2055,721,7832,3072,10436,7636,5909,7715,12060,9729,6045,721,4603,12168,1272,12060,12197,1605,
2	4332,10659,2055,12343,1682,4328,5231,315,143,2552,
1	8384,10047,11517,1252,
1	10436,2716,3416,8623,10298,10755,4410,6751,3248,4722,1053,8809,1779,1090,721,4603,1780,2026,11628,1474,
1	6881,5495,6612,
1	9705,8623,8947,6877,4656,10014,3137,8623,
2	12309,11360,1992,4114,
1	12309,11360,6881,4213,
1	2352,12296,12391,10019,8623,9051,3203,512,2604,9437,8669,10091,11131,1387,1144,8435,11818,8685,8453,2963,5887,12447,4169,5154,1053,10047,1970,5934,8623,9680,4218,5551,3734,10755,1594,10158,11628,811,9722,9869,8623,10417,5154,8290,4269,3511,3566,12088,1511,9495,3045,8632,3123,2963,10802,1848,1764,3210,3233,6366,10417,12430,12281,3221,1780,5154,2055,7173,2375,8414,1166,4134,4690,4125,3436,8623,1510,4690,3410,11303,11194,10132,8310,3203,11044,6668,2568,3436,8327,1578,10367,4221,8623,4690,7921,8607,10755,7642,8037,1682,6614,11517,6877,7592,9277,2963,12586,4750,3203,3309,11864,1764,5422,3203,2315,8623,3410,11303,10755,7921,8607,
2	24168,9869,1772,9347,10219,8384,2097,
2	8105,6530,2640,11407,6881,1527,11517,5198,24396,24136,8532,6530,3254,8623,6751,12060,8623,4966,5154,9760,3123,24695,12331,6476,9136,6530,9703,13944,8623,
2	12483,4221,
2	10313,6357,1402,
1	895,6503,4541,11054,11555,4816,3920,1415,4992,5256,4100,11246,6953,1387,5179,1776,5551,1214,4229,8797,9649,3377,9663,2849,8554,931,8623,6430,4681,10072,11054,11555,8822,1415,3667,6543,6640,8548,1415,4270,1617,4930,8087,8797,11555,6467,10353,1890,1415,
2	6751,1995,11966,390,1387,10957,4557,2982,6751,119,8623,4435,11977,8478,1387,10957,2982,1053,3322,6476,3953,11433,8623,2595,3978,5047,11414,7715,4307,4966,7737,11644,1630,1780,10385,310,1906,5154,12392,88,2861,3841,1736,2355,2486,12023,11414,12349,3368,11079,9260,1387,6751,7636,2595,8769,5154,2568,6881,1387,6530,806,7043,12089,3511,
2	5176,2455,5234,5683,1387,5154,1402,6881,5176,5558,5081,5256,4100,12379,1412,11517,6877,1125,10936,7803,1527,10474,
2	3918,7535,11510,1617,2922,7766,8623,11555,1693,2221,2940,12089,1617,2922,7766,5683,4500,5693,23967,12089,10514,8623,6476,
2	7365,10755,12255,8769,11517,1252,9729,24116,5551,8623,21615,8058,12483,24041,8769,10667,4221,
2	1780,11086,3203,9705,8979,4500,6881,9775,
2	1496,6392,9869,4213,6881,23812,11316,4421,9574,
2	8384,5198,5683,5154,1402,7709,8252,4352,24584,11414,6039,23976,8623,7480,23511,9073,
1	11555,10877,9751,5551,1736,8623,6530,172,1539,8697,2079,6530,410,8623,
2	8437,4088,11922,8623,6490,913,704,1744,4528,3179,24847,25156,1747,5683,8623,4024,11315,7535,11259,8623,10107,5489,9763,3377,1402,1919,6031,
2	12296,10014,4221,8623,
1	6881,
2	6881,2988,8461,2093,
2	303,778,3627,11054,1387,1053,1807,5371,7317,3123,8435,5154,6387,6917,3203,899,1053,1402,4681,4441,6530,23753,11906,2557,5551,8079,3436,4177,8188,8437,21394,8194,24170,3377,2375,2825,811,8605,8194,
